year;Y;R1;R2;R3;R4;R5;R6;R7;R8;R9;R10;R11;R12;R13;R14;R15;R16;R17;R18;R19;R20;R21;R22;R23
2016;1;0,52438817;1,065371167;0,052207401;0,011147397;0,976235237;48,28077402;1,147381131;1,175312145;19,15437224;112,3261058;99,58328959;1;0,004167104;239,9748038;0,004167104;0,175348024;0,004547585;1,636410895;1,877586983;450,5735678;0,01877587;0,790071846;0,313444234
2015;1;0,5775082;1,058527567;0,033114429;0,001355399;0,973149223;60,51507936;1,624876901;1,669709909;30,19831611;1303,995578;99,69141121;1;0,003085888;324,0558364;0,003085888;0,114927324;0,003356625;1,664707872;2,704945368;876,5533337;0,027049454;1,00739929;0,502713746
2014;1;0,693379043;1,138696196;0,071492197;0,015410146;0,970503623;56,05657115;1,653465728;1,703719274;13,98754044;125,8922928;98,80608622;1;0,011939138;83,75814225;0,011939138;0,404766252;0,014008243;2,227105385;3,682442428;308,4345367;0,036824424;1,248438915;0,311517266
2013;1;0,808843934;1,143634018;0,066883581;0,011180526;0,970982746;62,83562214;1,823317239;1,877806014;14,95135256;192,07708;98,69756034;1;0,013024397;76,77898858;0,013024397;0,448850067;0,015340276;2,467460528;4,498963317;345,4258531;0,044989633;1,550444174;0,368918723
2012;1;0,792537143;1,135574359;0,056828841;0,060098625;0,977121898;89,72674953;2,052777728;2,100840982;17,59669869;39,69576913;98,27396102;1;0,01726039;57,93611927;0,01726039;0,75445025;0,020059377;2,485245679;5,101656978;295,5702071;0,05101657;2,229930165;0,437321194
2011;1;0,761626676;1,090453673;0,038914086;0,036647524;0,970517593;70,1701864;2,068785963;2,131631592;25,69763534;63,42708209;97,92222192;1;0,020777781;48,12833527;0,020777781;0,704751858;0,023345489;2,208428397;4,568765668;219,8870858;0,045687657;1,549658323;0,567513876
2018;0;0,150807954;0,167651471;-7,670415997;0,00635557;0,105311792;0,076187587;0,068164136;0,647260242;-0,130371026;17,07386237;55,75243381;1;0,442475662;2,260011309;0,442475662;0,494558504;0,704400655;-135,4956205;-9,235941912;-20,87333317;-0,092359419;-0,103230844;0,17664703
2017;0;0,157079556;0,179493278;-7,354810929;0,002111441;0,097749929;0,067336721;0,060754561;0,621530494;-0,135965426;52,83621783;56,59050039;1;0,434094996;2,303643232;0,434094996;0,481124923;0,79710681;-155,3555272;-9,438556933;-21,7430678;-0,094385569;-0,104611318;0,211229804
2016;0;0,175276563;0,20773966;-6,342459179;0,001181867;0,091623041;0,060649805;0,055092886;0,601299466;-0,15766755;105,6918392;55,80118159;1;0,441988184;2,262503922;0,441988184;0,486569127;1,002133026;-188,9756455;-10,41121361;-23,55541162;-0,104112136;-0,114613361;0,29795327
2015;0;0,260651369;0,326331184;-2,071726819;0,007033784;0,114014744;0,128230076;0,113609957;0,996449696;-0,482689122;46,23011253;56,85167745;1;0,431483225;2,317587199;0,431483225;0,487009487;1,234984419;-48,85598237;-5,55052604;-12,8638281;-0,05550526;-0,062648063;0,235822512
2014;0;0,833557759;0,927646248;-0,138446558;0,523869932;0,278106503;0,217037369;0,156677865;0,563373614;-7,223003707;0,997597661;58,39513686;1;0,416048631;2,403565171;0,416048631;0,576329657;1,387763135;-26,02645981;-4,077770168;-9,801186353;-0,040777702;-0,056487144;1,879892157
2013;0;0,393534219;0,458180421;-14,93652746;0,009422125;0,115267274;0,010314839;0,009125876;0,079171437;-0,066949966;3,849959777;72,7694729;1;0,272305271;3,672349038;0,272305271;0,307782523;1,08239693;-346,1526313;-3,15894589;-11,6007519;-0,031589459;-0,035705087;0,231749068
2012;0;0,393534219;0,458180421;-2,050045595;0,009422125;0,115267274;0,075153391;0,066490664;0,576839043;-0,487794029;28,05061022;72,7694729;1;0,272305271;3,672349038;0,272305271;0,307782523;1,08239693;-47,50961555;-3,15894589;-11,6007519;-0,031589459;-0,035705087;0,231749068
2011;0;0,50157314;0,573569575;-0,679952333;0,028291043;0,168319708;0,221290193;0,184042693;1,09341143;-1,470691329;22,1677061;89,85685288;1;0,101431471;9,858873068;0,101431471;0,121959691;0,345639892;-9,938604298;-1,829127497;-18,03313581;-0,018291275;-0,021993157;0,146166192
2018;0;0,726941867;0,732031518;-0,216707821;0,142513719;0,868917113;11,19725848;1,46776897;1,689193305;-4,614508121;8,676657598;79,44386237;1;0,205561376;4,864727109;0,205561376;1,568178584;0,17317809;-23,24311766;-34,11552686;-165,9627284;-0,341155269;-2,602591963;1,072555552
2017;0;1,096802041;1,105666229;0,067770668;0,386817654;0,845795364;7,734607201;1,192712289;1,410166502;14,75564614;4,030771247;71,82899472;1;0,281710053;3,549749077;0,281710053;1,826858516;0,368265546;-63,21122579;-75,39280582;-267,6255429;-0,753928058;-4,889140022;-9,327224797
2016;0;3,709587793;3,72447583;0,700176239;1,806753288;0,863894738;6,631264399;0,902549976;1,04474531;1,428211847;2,153657991;74,36338835;1;0,256366117;3,900671483;0,256366117;1,88358711;1,105261281;-80,29098643;-72,46662791;-282,668509;-0,724666279;-5,324307598;-1,14672538
2015;0;3,207235621;3,231079219;0,465263356;1,297446362;0,445440995;1,192095252;0,661087157;1,484118353;2,149320351;3,695955462;77,00839123;1;0,229916088;4,349412909;0,229916088;0,414592651;1,667734;-20,32204663;-13,43464402;-58,43281413;-0,13434644;-0,242258153;-0,436785884
2014;1;3,669739433;3,680960912;0,476133853;1,627095007;0,517201845;1,638681986;0,791152639;1,529678685;2,100249736;3,460576931;85,13329234;1;0,148667077;6,726438854;0,148667077;0,307928013;1,058073753;18,56237768;14,68567408;98,78228873;0,146856741;0,304178339;0,389856288
2013;1;8,104816223;8,111735849;0,818690813;5,37145045;0,938317824;16,2904162;1,00482832;1,070882695;1,221462345;1,617201466;80,08884842;1;0,199111516;5,02231122;0,199111516;3,228023534;1,721314441;22,70506162;22,81468892;114,5824681;0,228146889;3,698749038;0,277333778
2012;1;3,084951173;3,095115718;0,85723909;2,428396699;0,931847328;10,79670008;0,735823954;0,789640032;1,166535697;1,006436583;86,50481928;1;0,134951807;7,410052673;0,134951807;1,980139651;0,448240229;4,412632994;3,246921059;24,05985607;0,032469211;0,47641875;0,051474939
2011;1;7,232295245;7,251721683;0,938327745;6,150375367;0,91216005;9,540758813;0,838059778;0,918763958;1,065725708;1,083286811;81,0091501;1;0,189908499;5,265693768;0,189908499;2,16198323;1,509782829;23,32398503;19,54689371;102,9279564;0,195468937;2,225285157;0,248569705
2018;1;3,217386004;3,220535774;0,837246269;1,009087514;0,866707592;5,354804401;0,713754774;0,823524313;1,194391706;2,628304756;73,92435743;1;0,260756426;3,834996577;0,260756426;1,956273648;0,968925858;13,58512102;9,69644499;37,18583335;0,09696445;0,727456659;0,162259559
2017;1;3,339677457;3,343059491;0,947051879;1,024093979;0,879639474;5,408615066;0,650983754;0,740057459;1,055908364;2,415848705;70,71451364;1;0,292854864;3,414660722;0,292854864;2,43314709;1,11299147;11,60814866;7,556716192;25,80362197;0,075567162;0,627840077;0,122571413
2016;1;3,866617255;3,871154092;0,986001803;1,105394654;0,900226204;6,786931819;0,677157953;0,752208668;1,014196929;2,634276953;65,835954;1;0,34164046;2,927053781;0,34164046;3,424150152;1,469122826;6,489134808;4,394169244;12,8619697;0,043941692;0,440413155;0,065812606
2015;1;4,139626599;4,142321246;0,933730975;2,417301228;0,925038393;10,02549692;0,751527363;0,812428293;1,07097229;1,392188504;69,4294217;1;0,305705783;3,271119015;0,305705783;4,078164734;1,368950273;6,580024809;4,945068691;16,17590823;0,049450687;0,659680185;0,070470242
2014;1;5,594562634;5,598385943;1,138960607;2,740271555;0,939896239;11,27748198;0,677819084;0,721163737;0,877993491;1,473340451;53,40012686;1;0,465998731;2,145928589;0,465998731;7,753237431;2,775668888;5,099581123;3,456593406;7,417602609;0,034565934;0,575104342;0,04477399
2013;1;7,861361852;7,865864594;1,624441622;2,757900164;1,076535559;8,214223484;0,578459608;0,537334418;0,615596145;1,532542704;49,8807929;1;0,501192071;1,995243057;0,501192071;7,117011493;3,662033207;3,317313106;1,918931639;3,828735031;0,019189316;0,272491512;0,020421252
2012;1;6,142702077;6,143992958;1,114999432;2,397680655;0,916994462;8,29534888;0,688559894;0,750887734;0,896861443;1,924129862;48,67423634;1;0,513257637;1,948339252;0,513257637;6,1834144;3,438898963;13,769405;9,481060041;18,47232143;0,0948106;1,142220183;0,123492484
2011;1;7,535047584;7,538580541;2,132076081;1,129649666;0,933098828;5,673944977;0,379593568;0,406809607;0,469026415;2,714794754;51,10561354;1;0,488943865;2,045224559;0,488943865;7,308449935;3,950216839;13,41095594;5,090712612;10,41165046;0,050907126;0,760930261;0,062900926
2018;1;0,874827105;1,116426972;0,038518271;0,062991041;0,374750485;1,622726535;1,014608979;2,707425397;25,96170538;47,9852796;43,52002038;1;0,564799796;1,770538882;0,564799796;0,903319047;1,682606833;4,583008351;4,649961426;8,232937506;0,046499614;0,074369693;1,189827125
2017;0;0,242308078;1,070453748;#DIV/0!;0,170872365;0,223525503;0;0;0;0;0;32,58427313;1;0,674157269;1,48333341;0,674157269;0,868228476;3,228509337;#DIV/0!;-4,00389903;-5,9391172;-0,04003899;-0,051565107;-2,721572082
2016;0;0,163351019;2,375009767;#DIV/0!;0,039064195;0,192293572;0;0;0;0;0;24,36097767;1;0,756390223;1,322068913;0,756390223;0,936466762;9,342143614;#DIV/0!;-3,381471776;-4,470538714;-0,033814718;-0,041865109;-0,30373904
2015;0;0,011704349;0,171113843;#DIV/0!;0,002746139;0,188207962;0;0;0;0;0;89,91603252;1;0,100839675;9,9167317;0,100839675;0,124218605;0,091680841;#DIV/0!;-1,964629392;-19,48270257;-0,019646294;-0,024201141;0,021549287
2014;0;0,011683927;0,170325691;#DIV/0!;0,002766728;0,186735567;0;0;0;0;0;91,67062727;1;0,083293727;12,00570597;0,083293727;0,102418997;0,075974073;#DIV/0!;-0,093459869;-1,122051712;-0,000934599;-0,001149194;0,001027474
2013;0;0,017039911;0,293849017;#DIV/0!;0,004226069;0,352029322;0;0;0;0;0;92,9106782;1;0,070893218;14,10572165;0,070893218;0,109408065;0,059176612;#DIV/0!;-0,178195087;-2,513570291;-0,001781951;-0,002750049;0,002106413
2012;0;0,071914185;0,623594843;#DIV/0!;0,025216391;0,489557067;0;0;0;0;0;81,54844642;1;0,184515536;5,419597844;0,184515536;0,361481223;0,235034778;#DIV/0!;-2,442654082;-13,23820279;-0,024426541;-0,047853617;0,08266194
2011;1;0,185037775;1,212135905;5,058326357;0,134810738;0,751605973;0,104689976;0,026004364;0,0345984;0,197693848;0,311087705;73,63095789;1;0,263690421;3,792325849;0,263690421;1,06158118;0,425260893;31,30039656;0,813946915;3,086751927;0,008139469;0,032768378;0,061878958
2018;1;0,156747039;0,157460375;-0,859214986;0,848242221;0,085572701;6,227549829;0,532908259;6,227549829;-1,16385307;1,156028674;99,73724648;1;0,002627535;380,5848214;0,002627535;0,030705297;0,004834868;56,34950821;30,02911829;11428,62662;0,300291183;3,509193702;-0,655825481
2017;1;0,173409468;0,174700257;-0,92438985;0,613468828;0,13668289;5,110495336;0,698517274;5,110495336;-1,081794656;1,455338577;99,63406186;1;0,003659381;273,2702298;0,003659381;0,026772783;0,004677212;12,77758688;8,925365161;2439,036588;0,089253652;0,652997982;-0,138227252
2016;1;0,170406556;0,171713786;-1,373427542;0,67357582;0,138408775;3,512121377;0,486108417;3,512121377;-0,728105393;0,895340422;99,71488468;1;0,002851153;350,7352785;0,002851153;0,020599512;0,00353722;19,32610309;9,394581373;3295,011114;0,093945814;0,678756198;-0,140714399
2015;1;0,488945837;0,489415338;-0,558836303;0,854753582;0,265775905;1,86683347;0,496159355;1,86683347;-1,789432782;1,068912669;78,47268927;1,000000001;0,215273108;4,645262052;0,215273108;0,809979777;0,396416526;39,76479346;19,72967427;91,64950709;0,197296742;0,742342474;-0,71156425
2014;1;0,2337295;0,2337295;-0,82162263;1,295239414;0,111687621;3,990213967;0,445657507;3,990213967;-1,217103769;0,720045038;47,78499144;1;0,522150085;1,915158166;0,522150085;4,675093611;1,09270729;48,39551239;21,56782339;41,30579311;0,215678234;1,931084495;-0,589023605
2013;1;0,166727741;0,170863918;-0,713703017;0,890806347;0,098816285;6,799201647;0,671871846;6,799201647;-1,401143019;1,304142294;95,82991146;1,000000002;0,041700887;23,98030532;0,041700887;0,422004198;0,072105291;49,94464574;33,55640132;804,6927479;0,335564013;3,395837176;-0,699795917
2012;1;0,181115975;0,18197861;-0,756452117;0,725121547;0,116611601;5,942413558;0,692954357;5,942413558;-1,32196074;1,491325373;99,98167514;1;0,000183249;5457,066763;0,000183249;0,001571444;0,000285969;45,60546089;31,60250282;172456,9678;0,316025028;2,710065091;-0,602886288
2011;1;0,12411297;0,124231977;-1,506728752;0,667818372;0,100950963;4,678650571;0,47231428;4,678650571;-0,663689466;0,870353431;99,23299801;1;0,00767002;130,3777585;0,00767002;0,075977679;0,009438857;32,66217494;15,42681164;2011,313121;0,154268116;1,528149034;-0,216775414
2018;1;0,321736898;0,416268489;-0,682834778;0,051888195;0,218622216;0,574588862;0,448970971;2,053638366;-1,46448311;16,47513338;92,31408548;1;0,076859145;13,01081344;0,076859145;0,098363617;0,146343957;32,52496061;14,60276315;189,9938272;0,146027632;0,186884801;-0,476322555
2017;0;0,430440613;0,558203284;-0,379396624;0,05850566;0,268115311;0,764215054;0,559317297;2,086107257;-2,635764096;19,90357736;93,50202104;1;0,06497979;15,38940041;0,06497979;0,08878419;0,135284821;-44,00456653;-24,6125152;-378,7718515;-0,246125152;-0,336289522;1,159856565
2016;0;-0,78187866;-0,87721198;1,595325383;-0,098155147;0,382409777;0,83059261;0,512965875;1,341403662;0,626831373;11,98811679;-94,75853479;-1;0,052414652;19,07863471;-0,052414652;-0,084869627;0,120234271;-40,94063693;-21,00114966;400,6732627;0,210011497;-0,340049905;-0,256628757
2015;0;-0,581230531;-0,657312518;1,755607695;-0,116765258;0,384733871;0,898054011;0,552542202;1,436167292;0,569603336;8,08468851;-94,07835985;-1;0,059216402;16,88721324;-0,059216402;-0,096245186;0,101170406;-42,65245238;-23,56727996;397,985682;0,2356728;-0,383042059;-0,242949792
2014;0;-0,29563055;-0,402198375;1,305589708;-0,191675605;0,225477013;0,777374679;0,602094559;2,670314599;0,76593741;5,603197085;-94,39515034;-1;0,056048497;17,84169177;-0,056048497;-0,072365182;0,099977439;-40,50589918;-24,3883815;435,1299855;0,243883815;-0,314882604;-0,310249835
2013;0;0,496139746;0,571527969;-0,44447334;0,352760768;0,220382029;0,476797111;0,371719591;1,686705547;-2,249853727;2,732728472;96,47300577;1;0,035269942;28,35275408;0,035269942;0,045240033;0,091467342;-55,34067435;-20,57121282;-583,250538;-0,205712128;-0,263862736;1,245084224
2012;1;1,746705591;1,843015883;0,866482785;1,678402942;0,563463263;0,6813834;0,297448886;0,527894018;1,154091018;0,579668347;69,01669988;0,99999999;0,309832994;3,227545222;0,309832991;0,709752388;1,013423875;55,25740265;16,43625286;53,04874991;0,16436253;0,376514769;0,637720721
2011;1;1,25564433;1,339039004;0,336756652;1,217141536;0,482096787;0,699883694;0,362472022;0,751865666;2,969503332;0,827165472;97,27553482;1;0,027244652;36,70445143;0,027244652;0,052605681;0,075672878;55,24447854;20,02457784;734,9911446;0,200245778;0,386647097;1,640486631
2018;1;1,47140848;1,814611258;1,431244582;0,070043688;0,936649067;4,637424356;0,293785161;0,313655532;0,698692601;8,125826521;51,61706469;1;0,483829353;2,066844423;0,483829353;7,637288484;0,937343795;12,75605543;3,747539797;7,745581728;0,037475398;0,591552421;0,089125615
2017;1;1,344746694;1,702008864;1,014595584;0,036557242;0,907026975;3,965984882;0,36872961;0,406525517;0,985614382;18,92675679;99,80679853;1;0,001932015;517,5944168;0,001932015;0,020780379;0,003625367;28,64702572;10,56300662;5467,353249;0,105630066;1,136136709;0,282349206
2016;1;0,996546629;1,337220105;0,869490192;0,292998355;0,853899542;1,69512246;0,247658168;0,290031971;1,15009923;1,323681777;99,98163607;1;0,000183639;5445,458521;0,000183639;0,001256938;0,000287582;11,38183936;2,81880548;15349,68832;0,028188055;0,192936115;0,130902447
2015;1;1,051039397;1,405211827;0,814905204;0,263130806;0,871907981;2,408694975;0,308534603;0,353861428;1,227136599;1,889745528;62,04815273;1;0,379518473;2,634917855;0,379518473;2,962858069;0,611651525;21,12222648;6,51693776;17,17159566;0,065169378;0,508770008;0,259198572
2014;1;1,853623237;2,234293262;2,653487878;0,116081949;0,837482077;1,072840922;0,174355879;0,20819058;0,376862472;4,00715885;37,48308653;0,572179639;0,344907019;2,899332125;0,197348773;1,214320053;0,526500861;33,26652042;5,800213407;29,39067371;0,101370497;0,356896845;0,125369031
2013;1;0,957823236;1,220332258;0,554897342;0,115019435;0,758219644;0,734780214;0,246707516;0,325377373;1,802135141;3,452186194;99,71430828;1,000002749;0,002859658;349,6921277;0,002859666;0,008517074;0,004602549;26,78944918;6,60915847;2311,164335;0,066091403;0,196843572;0,482782078
2012;1;1,244093312;1,259390994;0,318976761;0,114206413;0,669534599;0,657181972;0,43232295;0,645706661;3,135024621;7,12041585;99,65760085;1;0,003423991;292,0568032;0,003423991;0,005204872;0,00644051;53,11418015;22,96247904;6706,348223;0,22962479;0,349056817;1,665142625
2011;1;0,662957979;0,686043377;-0,983831985;0,091017933;0,469758979;0,412096477;0,218510457;0,465154402;-1,016433715;3,506079372;99,33448864;1;0,006655114;150,2603943;0,006655114;0,01255111;0,009719232;36,39084046;7,951779173;1194,837474;0,079517792;0,149965372;-0,369888772
2018;1;1,20008596;1,317281598;0,303829369;0,229082051;0,595054281;1,164920477;0,47172956;0,792750469;3,29132106;4,558522146;59,13375414;1;0,408662459;2,447007252;0,408662459;1,009178365;0,904662908;6,556108427;3,092710146;7,567884157;0,030927101;0,07637345;0,215782577
2017;1;1,627774383;1,686425973;0,593860997;0,109588322;0,589841253;0,98565468;0,404274888;0,68539609;1,683895735;10,54738083;51,45650956;1;0,485434904;2,06000844;0,485434904;1,183529323;1,387915862;11,59338598;4,686914822;9,65508409;0,046869148;0,114270751;0,195220532
2016;1;1,79725865;1,877712627;0,626327231;0,091875781;0,513953555;0,789165388;0,383571031;0,746314578;1,596609488;15,25281527;42,27235155;1;0,577276484;1,73227219;0,577276484;1,187698194;2,109060892;8,313582275;3,188849325;5,523955003;0,031888493;0,065607914;0,132735443
2015;1;1,72816314;1,841351905;0,821898259;0,461392687;0,494098326;0,542962821;0,2746858;0,555933476;1,216695605;2,218650609;40,01192614;1;0,599880739;1,666998014;0,599880739;1,185765475;2,235570296;12,68946299;3,485615292;5,810513771;0,034856153;0,068899066;0,154392139
2014;1;1,763695944;1,937582878;0,961718986;0,251939801;0,42308559;0,368992923;0,212877334;0,503154301;1,039804781;3,869587721;33,87757362;1;0,661224264;1,512346196;0,661224264;1,146139275;3,028174067;2,806554546;0,597451851;0,903554034;0,005974519;0,010355988;0,029182688
2013;1;1,631865613;1,809996237;0,860555995;0,123894782;0,351945374;0,310239429;0,183021224;0,520027362;1,162039433;7,597152591;32,99132902;1;0,67008671;1,492344178;0,67008671;1,135864535;3,446143952;0,808915581;0,14804872;0,220939645;0,001480487;0,002509575;0,009399918
2012;1;1,812981666;2,042357389;0,882223558;0,296050946;0,392021024;0,373015653;0,226785674;0,578503856;1,133499543;3,990906434;37,97678814;1;0,620232119;1,612299605;0,620232119;1,020153893;3,231295189;0,435481886;0,098761053;0,159232407;0,000987611;0,001624416;0,004936185
2011;1;0,998381604;1,248004723;0,360124572;0,23223696;0,426855651;0,410967981;0,235543976;0,551811779;2,776816904;2,96534929;53,16363619;1;0,468363638;2,13509316;0,468363638;0,817182685;1,369362292;0,436208745;0,102746342;0,219373012;0,001027463;0,001792678;0,012112718
2018;1;0,789433138;1,351628156;0,456794302;0,037202799;0,607502209;0,88148795;0,345982073;0,569515745;2,189169165;20,69127961;65,09027931;1;0,349097207;2,864531655;0,349097207;0,889424642;0,776704359;0,691092349;0,239105564;0,684925456;0,002391056;0,006091896;0,015129181
2017;1;0,705608564;1,338691412;0,470559306;0,083449795;0,651276669;1,004139052;0,350166715;0,537661997;2,125130644;8,625108038;70,78234805;1;0,29217652;3,422588515;0,29217652;0,837846206;0,600565345;2,781150453;0,973866317;3,333143671;0,009738663;0,027926618;0,059103081
2016;1;0,693420093;1,304430859;0,333817324;0,031678078;0,638328906;1,233926946;0,446275708;0,699131285;2,995650396;28,7886289;76,28797395;1;0,237120261;4,217269321;0,237120261;0,655624031;0,484557384;4,370233167;1,950328902;8,225062242;0,019503289;0,053925485;0,130916907
2015;1;0,660455134;1,387787925;0,408396926;0,099910616;0,658939648;1,32191374;0,450852365;0,68420889;2,448598255;9,503863296;78,65793487;1;0,213420651;4,685582176;0,213420651;0,625756263;0,449483657;8,060863357;3,634259311;17,02862065;0,036342593;0,10655766;0,197378159
2014;1;0,788844947;1,216350365;0,290233111;0,051815543;0,738697263;1,732505079;0,452708319;0,612846888;3,445506257;14,38634991;87,60863688;1;0,123913631;8,070137162;0,123913631;0,474214823;0,204038106;9,91385753;4,488085778;36,21946783;0,044880858;0,171758085;0,341582582
2013;1;0,794869564;1,246251155;0,275750453;0,052153555;0,759772078;2,266294323;0,544427177;0,716566445;3,626467299;17,12293156;89,23842673;1;0,107615733;9,292321627;0,107615733;0,447973456;0,176521664;10,94096236;5,956557249;55,35024575;0,059565572;0,247954409;0,396770422
2012;1;0,6437096;1,162042769;0,17651319;0,024148812;0,722119602;2,052965268;0,570478805;0,790005982;5,665299018;38,0151504;92,22726163;1;0,077727384;12,86547871;0,077727384;0,279715245;0,125079757;13,27440067;7,572764235;97,42723704;0,075727642;0,272518835;0,752034491
2011;1;0,715014877;1,085908721;0,112356087;0,017324681;0,772445336;2,390173017;0,543895017;0,704121045;8,900274334;44,13421321;95,36291538;1;0,046370846;21,56527393;0,046370846;0,203778931;0,06518844;9,397580791;5,111297368;110,2265279;0,051112974;0,22461844;0,836410471
2018;0;1,055574262;1,861158838;0,397012992;0,619196302;0,15125846;0,207701351;0,176284764;1,165453914;2,518809256;3,503081079;20,88636269;1;0,791136373;1,264004581;0,791136373;0,932128729;9,734532873;-27,33492396;-4,818730629;-6,090897591;-0,048187306;-0,056775006;-0,688514595
2017;0;1,301808593;1,870221173;0,550137974;0,735103775;0,191265638;0,200030449;0,161771497;0,845794881;1,81772582;2,15183699;26,23658279;1;0,737634172;1,355685566;0,737634172;0,912084618;7,212686316;-22,86816272;-3,699416923;-5,015246125;-0,036994169;-0,045743288;-0,415680498
2016;0;1,308606358;1,956352906;0,555809346;0,59747333;0,175838812;0,187649633;0,154653545;0,87951882;1,799178095;2,87987616;25,31292643;1;0,746870736;1,338919778;0,746870736;0,906219253;8,309557579;-20,65560711;-3,194462857;-4,2771295;-0,031944629;-0,038760171;-0,371631159
2015;0;3,858550765;4,354153709;1,703540072;0,489085766;0,36723247;0,262436199;0,166061106;0,45219614;0,587012901;4,025738705;38,62540453;1;0,613745955;1,629338641;0,613745955;0,969939079;7,276982402;-10,92373869;-1,814008123;-2,955633531;-0,018140081;-0,028667845;-0,064123755
2014;1;3,794361675;4,232261249;1,472123912;0,564671523;0,384778699;0,324466063;0,199618433;0,51878764;0,679290644;3,88835763;41,45264697;1;0,58547353;1,708019147;0,58547353;0,95164704;6,439745603;5,997163833;1,197144448;2,044745639;0,011971444;0,019458761;0,040738173
2013;1;3,385740432;3,770631912;1,499446802;0,619740729;0,38172216;0,302550115;0,187060032;0,490042369;0,666912623;2,981520029;44,04565732;1;0,559543427;1,787171383;0,559543427;0,905003205;5,527141259;0,721301561;0,134926693;0,241137125;0,001349267;0,002182299;0,004810451
2012;1;4,307682252;4,818598252;1,603567476;0,9538175;0,43960576;0,387673149;0,2172498;0,494192342;0,623609555;2,496614245;49,97830896;1;0,50021691;1,999132734;0,50021691;0,892616081;5,482968039;7,003123336;1,521427145;3,041534808;0,015214271;0,027149229;0,043672146
2011;1;3,277282129;3,670212026;1,071542418;1,164958736;0,388880327;0,43205092;0,264034817;0,678961621;0,93323417;2,139074139;59,56751316;1;0,404324868;2,473258704;0,404324868;0,661613242;3,815976002;6,627896401;1,749995412;4,328191385;0,017499954;0,028635887;0,061853794
2018;1;1,442390291;1,806848268;0,401397887;0,173594333;0,793444831;4,273421909;0,882697386;1,112487411;2,491293633;11,57927176;99,69281357;1;0,003071864;325,5352142;0,003071864;0,014871883;0,00699531;5,096442137;4,498616151;1464,457972;0,044986162;0,217792475;0,126967338
2017;1;1,372897212;1,634008944;0,318036599;0,547201671;0,795746628;4,753017634;0,97081988;1,220011303;3,144292204;3,643098125;99,75354394;1;0,002464561;405,7518385;0,002464561;0,012066193;0,005060799;22,78371896;22,11888731;8974,77919;0,221188873;1,08291418;0,716386699
2016;1;0,911919941;1,417941767;0,216089355;0,391902951;0,728314679;3,656595275;0,993443262;1,364030262;4,627715231;4,935189887;99,79841096;1;0,00201589;496,0587158;0,00201589;0,007419946;0,003924698;15,45902487;15,3576641;7618,30313;0,153576641;0,565273973;0,715399648
2015;1;0,912774962;1,15177068;0,053280637;0,110568774;0,498087453;2,45431329;1,231850635;2,473161347;18,76854427;25,76237952;99,65148888;1;0,003485111;286,9348929;0,003485111;0,006943662;0,008058924;12,18596754;15,01129186;4307,263421;0,150112919;0,299081821;2,287128714
2014;1;1,736797386;1,991620431;2,658017006;0,108308461;0,300607032;0,080511703;0,056309319;0,187318701;0,376220317;3,444493157;99,46292511;1;0,005370749;186,1937711;0,005370749;0,007679158;0,035582978;274,0216582;15,42997293;2872,964847;0,154299729;0,220619503;1,03092515
2013;1;0,740626425;1,032016098;0,022166049;0,119169027;0,439285852;1,096476526;0,614809901;1,399566813;45,11403835;12,12039335;99,53520492;1;0,004647951;215,1485786;0,004647951;0,008289341;0,01091945;4,511723327;2,773852171;596,7903518;0,027738522;0,049469987;2,035420592
2012;1;1,871066954;1,871066954;1,127716787;0,154439541;0,242732473;0,132324637;0,100205151;0,412821364;0,886747463;5,001416119;93,03762295;1;0,06962377;14,36291073;0,06962377;0,091940784;0,536684418;76,68774426;7,684506956;110,3718874;0,07684507;0,101476779;0,680026627
2011;1;2,965898146;2,965898146;2,755228515;0,011337286;0,361469533;0,136187494;0,086959864;0,240573151;0,362946302;62,93529664;74,82865694;0,750022254;0,002314178;432,118946;0,001735685;0,002718249;0,014241488;303,7032005;26,40998913;15215,89073;0,35212274;0,413605779;1,102279535
2018;1;0,42000896;1,537558444;0,279143359;0,046742527;0,563122729;1,614397074;0,705293387;1,252468334;3,582388642;41,19895511;80,75658517;1;0,192434148;5,196582877;0,192434148;0,440476448;0,525424981;4,504824584;3,177222989;16,51070258;0,03177223;0,072725756;0,161380324
2017;1;0,516476206;1,500351813;0,298673007;0,03798741;0,564750518;1,448787767;0,630584126;1,116571134;3,34814321;44,10012527;80,23854963;1;0,197614504;5,060357318;0,197614504;0,454025821;0,524995143;3,024342814;1,90710257;9,650620445;0,019071026;0,043816309;0,101259329
2016;1;0,749713007;1,627893934;0,290728757;0,078404896;0,511699044;1,390270223;0,678870279;1,326698355;3,439632218;27,5457823;75,02062216;1;0,249793778;4,00330227;0,249793778;0,511557012;0,794681525;2,54222907;1,725843759;6,909074238;0,017258438;0,035343854;0,08744333
2015;1;1,004511113;1,809166116;0,281463881;0,234654645;0,502876109;1,60743322;0,799093457;1,589046373;3,55285373;12,25140399;71,70697604;1;0,28293024;3,534440156;0,28293024;0,569134264;1,017880535;8,243963112;6,587696983;23,28382075;0,06587697;0,132516202;0,292895951
2014;1;176,6705471;177,6387788;70,25693227;0,042341363;0,424766085;1,045115869;0,006011861;0,014153345;0,014233471;59,37888505;0,672609571;0,01;0,327390429;3,054457036;0,003273904;0,569143127;1,369159123;5,258190418;0,03161151;9,655599771;0,03161151;0,054954182;0,000748423
